Payment_ID,Order_ID,Payment_Method,Payment_Status
PAY38074,O18217,Cash,Paid
PAY38075,O07558,Transfer,Failed
PAY38076,O15422,Cash,Paid
PAY38077,O14524,Cash,Pending
PAY38078,O06140,Transfer,Paid
PAY38079,O29882,Transfer,Failed
PAY38080,O29029,Cash,Failed
PAY38081,O08240,Card,Paid
PAY38082,O29133,Card,Failed
PAY38083,O02700,Card,Pending
PAY38084,O15844,Transfer,Pending
PAY38085,O09674,Cash,Paid
PAY38086,O14539,Transfer,Paid
PAY38087,O25456,Transfer,Paid
PAY38088,O25632,Cash,Pending
PAY38089,O10970,Card,Failed
PAY38090,O26510,Card,Failed
PAY38091,O04100,Transfer,Pending
PAY38092,O02462,Card,Failed
PAY38093,O21978,Cash,Pending
PAY38094,O14764,Card,Failed
PAY38095,O23280,Card,Failed
PAY38096,O04482,Transfer,Pending
PAY38097,O05229,Card,Pending
PAY38098,O08029,Transfer,Pending
PAY38099,O19454,Card,Failed
PAY38100,O20298,Transfer,Failed
PAY38101,O04250,Cash,Pending
PAY38102,O11800,Card,Failed
PAY38103,O07586,Transfer,Pending
PAY38104,O07048,Card,Pending
PAY38105,O24085,Card,Failed
PAY38106,O06358,Transfer,Failed
PAY38107,O09872,Transfer,Pending
PAY38108,O03972,Cash,Paid
PAY38109,O21866,Transfer,Paid
PAY38110,O14677,Transfer,Paid
PAY38111,O26657,Card,Failed
PAY38112,O11338,Card,Pending
PAY38113,O10230,Transfer,Paid
PAY38114,O20428,Transfer,Paid
PAY38115,O17809,Card,Paid
PAY38116,O18867,Cash,Paid
PAY38117,O21291,Cash,Failed
PAY38118,O06610,Transfer,Failed
PAY38119,O27698,Card,Failed
PAY38120,O14066,Cash,Paid
PAY38121,O25917,Cash,Failed
PAY38122,O22119,Cash,Failed
PAY38123,O02948,Transfer,Paid
PAY38124,O01405,Card,Failed
PAY38125,O03632,Transfer,Failed
PAY38126,O00918,Transfer,Pending
PAY38127,O28902,Card,Paid
PAY38128,O16511,Card,Pending
PAY38129,O06684,Card,Failed
PAY38130,O16216,Card,Pending
PAY38131,O07715,Transfer,Paid
PAY38132,O24335,Cash,Failed
PAY38133,O07860,Card,Paid
PAY38134,O16797,Cash,Paid
PAY38135,O05029,Card,Paid
PAY38136,O02859,Card,Pending
PAY38137,O14965,Transfer,Paid
PAY38138,O06868,Cash,Failed
PAY38139,O05429,Cash,Paid
PAY38140,O26216,Cash,Paid
PAY38141,O24172,Transfer,Pending
PAY38142,O01971,Cash,Paid
PAY38143,O23653,Card,Pending
PAY38144,O15869,Card,Paid
PAY38145,O12290,Cash,Failed
PAY38146,O12290,Cash,Failed
PAY38147,O06737,Card,Pending
PAY38148,O26725,Transfer,Pending
PAY38149,O08638,Card,Paid
PAY38150,O04979,Card,Failed
PAY38151,O22676,Cash,Failed
PAY38152,O07255,Cash,Pending
PAY38153,O10546,Transfer,Pending
PAY38154,O21250,Transfer,Paid
PAY38155,O10763,Cash,Failed
PAY38156,O21734,Card,Failed
PAY38157,O05165,Card,Failed
PAY38158,O01286,Transfer,Paid
PAY38159,O23202,Card,Pending
PAY38160,O08275,Cash,Paid
PAY38161,O17910,Transfer,Paid
PAY38162,O14734,Transfer,Paid
PAY38163,O04452,Card,Failed
PAY38164,O08190,Card,Paid
PAY38165,O18746,Transfer,Paid
PAY38166,O22383,Transfer,Paid
PAY38167,O27021,Transfer,Pending
PAY38168,O00308,Transfer,Paid
PAY38169,O19004,Cash,Paid
PAY38170,O25550,Card,Pending
PAY38171,O05856,Transfer,Pending
PAY38172,O12673,Cash,Failed
PAY38173,O24696,Card,Pending
PAY38174,O13191,Cash,Failed
PAY38175,O03039,Card,Paid
PAY38176,O21331,Cash,Failed
PAY38177,O28553,Cash,Failed
PAY38178,O12799,Cash,Failed
PAY38179,O08787,Transfer,Pending
PAY38180,O19330,Card,Paid
PAY38181,O10960,Transfer,Paid
PAY38182,O03926,Transfer,Pending
PAY38183,O05078,Card,Pending
PAY38184,O16161,Cash,Pending
PAY38185,O15706,Card,Failed
PAY38186,O00746,Card,Paid
PAY38187,O04133,Cash,Failed
PAY38188,O28128,Card,Failed
PAY38189,O01238,Cash,Paid
PAY38190,O04303,Card,Pending
PAY38191,O19134,Cash,Failed
PAY38192,O29955,Card,Failed
PAY38193,O08547,Transfer,Paid
PAY38194,O01514,Card,Failed
PAY38195,O24619,Cash,Paid
PAY38196,O09089,Card,Paid
PAY38197,O02507,Transfer,Paid
PAY38198,O14891,Transfer,Paid
PAY38199,O19541,Transfer,Pending
PAY38200,O07939,Card,Paid
PAY38201,O21668,Transfer,Paid
PAY38202,O29965,Cash,Pending
PAY38203,O14525,Cash,Pending
PAY38204,O27808,Transfer,Pending
PAY38205,O10906,Cash,Paid
PAY38206,O07645,Card,Paid
PAY38207,O07856,Transfer,Paid
PAY38208,O29480,Card,Failed
PAY38209,O05709,Transfer,Pending
PAY38210,O14854,Transfer,Paid
PAY38211,O09864,Cash,Pending
PAY38212,O13185,Transfer,Failed
PAY38213,O10504,Transfer,Paid
PAY38214,O21586,Card,Paid
PAY38215,O03971,Cash,Pending
PAY38216,O26275,Card,Pending
PAY38217,O20590,Transfer,Pending
PAY38218,O10932,Transfer,Failed
PAY38219,O20098,Transfer,Paid
PAY38220,O27706,Card,Paid
PAY38221,O21009,Card,Failed
PAY38222,O27531,Transfer,Pending
PAY38223,O24342,Cash,Paid
PAY38224,O21947,Cash,Failed
PAY38225,O24945,Card,Paid
PAY38226,O26764,Card,Paid
PAY38227,O16903,Cash,Paid
PAY38228,O03454,Cash,Failed
PAY38229,O05614,Transfer,Pending
PAY38230,O07589,Transfer,Paid
PAY38231,O14384,Card,Paid
PAY38232,O27856,Card,Pending
PAY38233,O13372,Cash,Paid
PAY38234,O24082,Transfer,Failed
PAY38235,O18093,Card,Failed
PAY38236,O22916,Cash,Failed
PAY38237,O07797,Card,Paid
PAY38238,O02051,Card,Pending
PAY38239,O17879,Transfer,Paid
PAY38240,O26250,Cash,Failed
PAY38241,O09870,Transfer,Paid
PAY38242,O21615,Card,Pending
PAY38243,O15513,Cash,Pending
PAY38244,O14636,Cash,Paid
PAY38245,O26618,Card,Paid
PAY38246,O06850,Transfer,Failed
PAY38247,O13891,Card,Paid
PAY38248,O20641,Card,Failed
PAY38249,O21290,Cash,Paid
PAY38250,O12279,Transfer,Pending
PAY38251,O21117,Card,Paid
PAY38252,O19628,Cash,Pending
PAY38253,O14574,Card,Failed
PAY38254,O23556,Transfer,Paid
PAY38255,O26534,Transfer,Pending
PAY38256,O02407,Card,Failed
PAY38257,O27218,Cash,Paid
PAY38258,O09868,Card,Failed
PAY38259,O27015,Card,Pending
PAY38260,O26874,Transfer,Failed
PAY38261,O12158,Card,Pending
PAY38262,O00338,Card,Failed
PAY38263,O10644,Cash,Failed
PAY38264,O15809,Cash,Pending
PAY38265,O21102,Card,Failed
PAY38266,O28668,Transfer,Pending
PAY38267,O08056,Transfer,Pending
PAY38268,O29113,Transfer,Failed
PAY38269,O02696,Card,Paid
PAY38270,O17437,Card,Paid
PAY38271,O08280,Transfer,Pending
PAY38272,O08245,Cash,Failed
PAY38273,O23463,Transfer,Paid
PAY38274,O29867,Transfer,Paid
PAY38275,O02545,Card,Failed
PAY38276,O18640,Card,Pending
PAY38277,O02357,Transfer,Failed
PAY38278,O22421,Transfer,Failed
PAY38279,O22918,Transfer,Failed
PAY38280,O06142,Transfer,Pending
PAY38281,O09733,Cash,Pending
PAY38282,O03032,Card,Failed
PAY38283,O18074,Transfer,Failed
PAY38284,O09800,Transfer,Pending
PAY38285,O04616,Transfer,Pending
PAY38286,O12579,Transfer,Paid
PAY38287,O14611,Cash,Pending
PAY38288,O11323,Card,Failed
PAY38289,O06121,Card,Paid
PAY38290,O08054,Card,Failed
PAY38291,O01836,Transfer,Failed
PAY38292,O20464,Cash,Failed
PAY38293,O23860,Cash,Paid
PAY38294,O08798,Card,Pending
PAY38295,O00869,Card,Paid
PAY38296,O01500,Card,Paid
PAY38297,O24265,Transfer,Paid
PAY38298,O26446,Card,Paid
PAY38299,O27023,Card,Pending
PAY38300,O06734,Card,Pending
PAY38301,O02689,Card,Failed
PAY38302,O07202,Card,Failed
PAY38303,O03005,Cash,Pending
PAY38304,O07959,Transfer,Pending
PAY38305,O02474,Cash,Failed
PAY38306,O14439,Card,Failed
PAY38307,O24604,Transfer,Failed
PAY38308,O05002,Card,Pending
PAY38309,O12093,Transfer,Pending
PAY38310,O29975,Cash,Pending
PAY38311,O18021,Cash,Pending
PAY38312,O13633,Card,Failed
PAY38313,O28428,Transfer,Failed
PAY38314,O18304,Cash,Paid
PAY38315,O16362,Cash,Paid
PAY38316,O25035,Card,Paid
PAY38317,O28882,Transfer,Pending
PAY38318,O14797,Card,Pending
PAY38319,O24558,Card,Paid
PAY38320,O02952,Cash,Pending
PAY38321,O20001,Transfer,Paid
PAY38322,O02509,Cash,Failed
PAY38323,O21152,Transfer,Failed
PAY38324,O03577,Transfer,Failed
PAY38325,O21085,Transfer,Pending
PAY38326,O06236,Transfer,Failed
PAY38327,O17112,Card,Paid
PAY38328,O04493,Transfer,Pending
PAY38329,O21522,Card,Failed
PAY38330,O12606,Card,Failed
PAY38331,O15129,Card,Failed
PAY38332,O20148,Transfer,Failed
PAY38333,O28670,Cash,Failed
PAY38334,O00442,Transfer,Paid
PAY38335,O04909,Card,Failed
PAY38336,O29926,Cash,Paid
PAY38337,O24511,Transfer,Pending
PAY38338,O19494,Card,Paid
PAY38339,O13044,Card,Paid
PAY38340,O11715,Card,Failed
PAY38341,O00587,Cash,Pending
PAY38342,O08126,Cash,Failed
PAY38343,O28264,Transfer,Pending
PAY38344,O06813,Transfer,Pending
PAY38345,O01419,Card,Failed
PAY38346,O06448,Cash,Pending
PAY38347,O04106,Cash,Failed
PAY38348,O19164,Card,Failed
PAY38349,O10497,Cash,Paid
PAY38350,O15466,Card,Pending
PAY38351,O11799,Cash,Failed
PAY38352,O15942,Cash,Paid
PAY38353,O05813,Cash,Paid
PAY38354,O07011,Transfer,Pending
PAY38355,O26580,Cash,Failed
PAY38356,O13603,Transfer,Paid
PAY38357,O00185,Transfer,Paid
PAY38358,O03543,Transfer,Failed
PAY38359,O10081,Transfer,Pending
PAY38360,O22068,Card,Paid
PAY38361,O14915,Cash,Failed
PAY38362,O07114,Card,Pending
PAY38363,O14255,Card,Paid
PAY38364,O18069,Card,Failed
PAY38365,O03774,Card,Failed
PAY38366,O19589,Cash,Failed
PAY38367,O23423,Cash,Paid
PAY38368,O00570,Cash,Pending
PAY38369,O17489,Card,Paid
PAY38370,O09280,Transfer,Failed
PAY38371,O13593,Cash,Paid
PAY38372,O09725,Card,Paid
PAY38373,O03723,Cash,Failed
PAY38374,O15366,Transfer,Paid
PAY38375,O01715,Transfer,Failed
PAY38376,O25590,Transfer,Failed
PAY38377,O24273,Cash,Failed
PAY38378,O27304,Transfer,Paid
PAY38379,O26769,Transfer,Paid
PAY38380,O28836,Cash,Pending
PAY38381,O12550,Transfer,Failed
PAY38382,O13223,Card,Failed
PAY38383,O00724,Card,Failed
PAY38384,O19042,Transfer,Pending
PAY38385,O22951,Card,Failed
PAY38386,O20017,Transfer,Paid
PAY38387,O01861,Cash,Paid
PAY38388,O28532,Cash,Pending
PAY38389,O04228,Transfer,Paid
PAY38390,O11159,Card,Pending
PAY38391,O09631,Cash,Paid
PAY38392,O28214,Cash,Failed
PAY38393,O07036,Cash,Pending
PAY38394,O13978,Cash,Failed
PAY38395,O28644,Cash,Failed
PAY38396,O14901,Card,Failed
PAY38397,O26455,Transfer,Pending
PAY38398,O22632,Transfer,Failed
PAY38399,O26721,Cash,Paid
PAY38400,O16951,Transfer,Failed
PAY38401,O26933,Cash,Pending
PAY38402,O19112,Card,Failed
PAY38403,O17819,Card,Failed
PAY38404,O10174,Transfer,Paid
PAY38405,O05313,Cash,Failed
PAY38406,O10371,Cash,Failed
PAY38407,O14744,Card,Paid
PAY38408,O12119,Cash,Paid
PAY38409,O24660,Cash,Pending
PAY38410,O20413,Transfer,Pending
PAY38411,O09622,Cash,Pending
PAY38412,O07510,Card,Failed
PAY38413,O14214,Transfer,Paid
PAY38414,O29871,Cash,Paid
PAY38415,O20233,Card,Failed
PAY38416,O19924,Transfer,Paid
PAY38417,O09968,Transfer,Pending
PAY38418,O21735,Card,Pending
PAY38419,O21171,Card,Failed
PAY38420,O01471,Card,Failed
PAY38421,O02862,Transfer,Paid
PAY38422,O00556,Cash,Pending
PAY38423,O15162,Cash,Pending
PAY38424,O29065,Card,Failed
PAY38425,O10158,Cash,Paid
PAY38426,O26416,Card,Failed
PAY38427,O22120,Card,Paid
PAY38428,O11842,Card,Pending
PAY38429,O08654,Cash,Failed
PAY38430,O27037,Transfer,Failed
PAY38431,O28682,Cash,Pending
PAY38432,O20196,Transfer,Failed
PAY38433,O03993,Transfer,Pending
PAY38434,O22159,Card,Failed
PAY38435,O08526,Card,Paid
PAY38436,O09070,Card,Pending
PAY38437,O07941,Transfer,Failed
PAY38438,O26798,Card,Failed
PAY38439,O19855,Card,Paid
PAY38440,O05895,Transfer,Pending
PAY38441,O06091,Cash,Pending
PAY38442,O21759,Card,Paid
PAY38443,O03349,Card,Pending
PAY38444,O18978,Card,Failed
PAY38445,O15390,Transfer,Pending
PAY38446,O14135,Cash,Pending
PAY38447,O03086,Card,Pending
PAY38448,O01738,Card,Failed
PAY38449,O14677,Transfer,Failed
PAY38450,O20656,Cash,Failed
PAY38451,O05152,Transfer,Pending
PAY38452,O20719,Transfer,Paid
PAY38453,O13143,Transfer,Pending
PAY38454,O21911,Transfer,Failed
PAY38455,O24195,Transfer,Failed
PAY38456,O04315,Cash,Failed
PAY38457,O01743,Card,Paid
PAY38458,O15145,Cash,Pending
PAY38459,O05327,Card,Pending
PAY38460,O17469,Card,Failed
PAY38461,O21841,Card,Pending
PAY38462,O27130,Card,Pending
PAY38463,O11180,Transfer,Pending
PAY38464,O20470,Card,Failed
PAY38465,O27120,Transfer,Failed
PAY38466,O15135,Card,Pending
PAY38467,O16375,Cash,Paid
PAY38468,O07073,Transfer,Failed
PAY38469,O15706,Transfer,Paid
PAY38470,O23321,Cash,Failed
PAY38471,O19535,Cash,Paid
PAY38472,O04585,Transfer,Failed
PAY38473,O29482,Transfer,Pending
PAY38474,O18202,Cash,Failed
PAY38475,O05906,Transfer,Failed
PAY38476,O10976,Transfer,Pending
PAY38477,O04611,Transfer,Failed
PAY38478,O08866,Transfer,Paid
PAY38479,O24401,Transfer,Failed
PAY38480,O13295,Transfer,Paid
PAY38481,O23472,Cash,Paid
PAY38482,O21075,Card,Pending
PAY38483,O28115,Cash,Pending
PAY38484,O27788,Transfer,Paid
PAY38485,O16961,Transfer,Failed
PAY38486,O19189,Card,Failed
PAY38487,O12302,Card,Pending
PAY38488,O11731,Card,Paid
PAY38489,O16761,Transfer,Pending
PAY38490,O19732,Transfer,Paid
PAY38491,O16542,Transfer,Pending
PAY38492,O05807,Cash,Failed
PAY38493,O04315,Cash,Failed
PAY38494,O05347,Cash,Pending
PAY38495,O22068,Card,Failed
PAY38496,O16672,Card,Pending
PAY38497,O16395,Card,Failed
PAY38498,O20816,Transfer,Pending
PAY38499,O10473,Transfer,Pending
PAY38500,O20008,Transfer,Failed
PAY38501,O22584,Transfer,Pending
PAY38502,O18299,Cash,Paid
PAY38503,O15953,Cash,Pending
PAY38504,O11420,Transfer,Pending
PAY38505,O20168,Cash,Pending
PAY38506,O16702,Cash,Pending
PAY38507,O13213,Transfer,Pending
PAY38508,O00488,Transfer,Paid
PAY38509,O09551,Transfer,Pending
PAY38510,O21497,Cash,Paid
PAY38511,O15498,Cash,Paid
PAY38512,O06473,Card,Failed
PAY38513,O07894,Card,Failed
PAY38514,O09252,Card,Pending
PAY38515,O19841,Transfer,Failed
PAY38516,O24173,Card,Failed
PAY38517,O01688,Transfer,Pending
PAY38518,O00096,Cash,Failed
PAY38519,O21834,Cash,Failed
PAY38520,O23341,Card,Paid
PAY38521,O12601,Card,Failed
PAY38522,O21618,Transfer,Pending
PAY38523,O16362,Transfer,Pending
PAY38524,O29048,Card,Failed
PAY38525,O16398,Transfer,Paid
PAY38526,O28166,Card,Pending
PAY38527,O27848,Card,Pending
PAY38528,O29579,Card,Paid
PAY38529,O13708,Transfer,Failed
PAY38530,O18000,Card,Paid
PAY38531,O22942,Transfer,Paid
PAY38532,O18363,Card,Pending
PAY38533,O11509,Cash,Failed
PAY38534,O23437,Card,Paid
PAY38535,O01601,Card,Failed
PAY38536,O16076,Cash,Pending
PAY38537,O19089,Transfer,Pending
PAY38538,O05758,Transfer,Paid
PAY38539,O23235,Transfer,Pending
PAY38540,O06628,Transfer,Pending
PAY38541,O27021,Card,Paid
PAY38542,O18622,Cash,Pending
PAY38543,O23537,Transfer,Failed
PAY38544,O26402,Card,Pending
PAY38545,O05009,Transfer,Pending
PAY38546,O16595,Card,Failed
PAY38547,O24302,Cash,Pending
PAY38548,O04328,Card,Pending
PAY38549,O29372,Card,Paid
PAY38550,O18265,Cash,Failed
PAY38551,O03974,Card,Paid
PAY38552,O20263,Card,Failed
PAY38553,O08301,Card,Failed
PAY38554,O28797,Transfer,Pending
PAY38555,O11152,Card,Failed
PAY38556,O28333,Card,Paid
PAY38557,O17096,Card,Paid
PAY38558,O00810,Card,Pending
PAY38559,O26143,Cash,Paid
PAY38560,O14917,Cash,Failed
PAY38561,O04290,Cash,Paid
PAY38562,O01005,Transfer,Pending
PAY38563,O04370,Cash,Pending
PAY38564,O11798,Card,Paid
PAY38565,O26633,Card,Failed
PAY38566,O05877,Transfer,Failed
PAY38567,O11693,Transfer,Paid
PAY38568,O10328,Transfer,Paid
PAY38569,O16845,Transfer,Pending
PAY38570,O20578,Transfer,Failed
PAY38571,O25131,Cash,Failed
PAY38572,O09899,Card,Paid
PAY38573,O11023,Transfer,Failed
PAY38574,O26731,Card,Failed
PAY38575,O16988,Transfer,Pending
PAY38576,O22293,Cash,Failed
PAY38577,O15211,Cash,Failed
PAY38578,O24101,Cash,Pending
PAY38579,O29925,Cash,Pending
PAY38580,O10191,Transfer,Failed
PAY38581,O17214,Card,Pending
PAY38582,O14236,Transfer,Failed
PAY38583,O17006,Cash,Pending
PAY38584,O26075,Transfer,Pending
PAY38585,O13669,Card,Pending
PAY38586,O11688,Cash,Paid
PAY38587,O23513,Card,Failed
PAY38588,O18588,Cash,Pending
PAY38589,O28614,Card,Pending
PAY38590,O24352,Transfer,Failed
PAY38591,O07710,Cash,Pending
PAY38592,O06616,Card,Pending
PAY38593,O19311,Transfer,Failed
PAY38594,O23027,Cash,Pending
PAY38595,O24685,Card,Paid
PAY38596,O15220,Transfer,Paid
PAY38597,O27043,Transfer,Failed
PAY38598,O17632,Cash,Pending
PAY38599,O29974,Card,Pending
PAY38600,O00956,Card,Failed
PAY38601,O12286,Transfer,Failed
PAY38602,O22859,Card,Paid
PAY38603,O19351,Card,Failed
PAY38604,O12085,Transfer,Pending
PAY38605,O27462,Cash,Failed
PAY38606,O29819,Cash,Failed
PAY38607,O27560,Card,Pending
PAY38608,O10418,Card,Paid
PAY38609,O28170,Cash,Paid
PAY38610,O28401,Cash,Pending
PAY38611,O21245,Card,Pending
PAY38612,O23721,Card,Failed
PAY38613,O23144,Transfer,Failed
PAY38614,O10304,Card,Paid
PAY38615,O16062,Transfer,Pending
PAY38616,O08396,Cash,Paid
PAY38617,O10120,Transfer,Pending
PAY38618,O12673,Transfer,Paid
PAY38619,O04175,Cash,Failed
PAY38620,O20567,Card,Pending
PAY38621,O26097,Card,Pending
PAY38622,O01693,Cash,Paid
PAY38623,O21486,Card,Paid
PAY38624,O21283,Transfer,Pending
PAY38625,O19954,Card,Pending
PAY38626,O20221,Card,Paid
PAY38627,O06174,Card,Paid
PAY38628,O03705,Card,Pending
PAY38629,O13268,Card,Paid
PAY38630,O02748,Transfer,Pending
PAY38631,O10112,Cash,Failed
PAY38632,O16130,Cash,Failed
PAY38633,O05950,Cash,Paid
PAY38634,O03325,Transfer,Paid
PAY38635,O08294,Cash,Pending
PAY38636,O16720,Transfer,Paid
PAY38637,O29641,Transfer,Paid
PAY38638,O28602,Cash,Pending
PAY38639,O04082,Transfer,Paid
PAY38640,O07941,Transfer,Pending
PAY38641,O13952,Card,Paid
PAY38642,O22719,Transfer,Paid
PAY38643,O09344,Cash,Failed
PAY38644,O20187,Card,Pending
PAY38645,O22908,Transfer,Failed
PAY38646,O07287,Transfer,Paid
PAY38647,O20681,Transfer,Paid
PAY38648,O19186,Card,Failed
PAY38649,O24367,Cash,Failed
PAY38650,O12458,Cash,Pending
PAY38651,O21017,Transfer,Pending
PAY38652,O12954,Cash,Pending
PAY38653,O09287,Cash,Paid
PAY38654,O02784,Card,Paid
PAY38655,O27754,Transfer,Pending
PAY38656,O25358,Cash,Paid
PAY38657,O05299,Cash,Pending
PAY38658,O21834,Cash,Pending
PAY38659,O00867,Card,Pending
PAY38660,O00810,Transfer,Pending
PAY38661,O29246,Cash,Failed
PAY38662,O02353,Card,Pending
PAY38663,O17748,Cash,Failed
PAY38664,O14787,Cash,Pending
PAY38665,O16555,Transfer,Pending
PAY38666,O29192,Cash,Failed
PAY38667,O07610,Cash,Failed
PAY38668,O24398,Transfer,Pending
PAY38669,O26460,Card,Paid
PAY38670,O13417,Card,Paid
PAY38671,O15389,Transfer,Paid
PAY38672,O16138,Card,Paid
PAY38673,O10468,Transfer,Pending
PAY38674,O14931,Cash,Paid
PAY38675,O13412,Transfer,Failed
PAY38676,O18360,Cash,Pending
PAY38677,O00892,Cash,Failed
PAY38678,O16341,Transfer,Pending
PAY38679,O20329,Transfer,Pending
PAY38680,O07571,Card,Failed
PAY38681,O13810,Cash,Failed
PAY38682,O25800,Card,Pending
PAY38683,O07255,Cash,Pending
PAY38684,O21497,Cash,Pending
PAY38685,O15923,Card,Paid
PAY38686,O20161,Cash,Pending
PAY38687,O06411,Transfer,Paid
PAY38688,O12897,Cash,Paid
PAY38689,O12732,Transfer,Paid
PAY38690,O09361,Cash,Pending
PAY38691,O11892,Cash,Failed
PAY38692,O01446,Cash,Failed
PAY38693,O11005,Card,Pending
PAY38694,O29392,Card,Paid
PAY38695,O15085,Cash,Pending
PAY38696,O16911,Transfer,Failed
PAY38697,O11036,Card,Failed
PAY38698,O04445,Cash,Pending
PAY38699,O28901,Cash,Pending
PAY38700,O06863,Transfer,Failed
PAY38701,O19946,Cash,Paid
PAY38702,O00716,Transfer,Failed
PAY38703,O28320,Card,Pending
PAY38704,O16398,Transfer,Failed
PAY38705,O29594,Cash,Failed
PAY38706,O19282,Transfer,Paid
PAY38707,O06587,Transfer,Paid
PAY38708,O25037,Transfer,Pending
PAY38709,O01959,Cash,Failed
PAY38710,O16200,Transfer,Paid
PAY38711,O22435,Cash,Paid
PAY38712,O07993,Transfer,Paid
PAY38713,O04089,Transfer,Paid
PAY38714,O12954,Cash,Paid
PAY38715,O10160,Card,Failed
PAY38716,O03731,Card,Pending
PAY38717,O10286,Cash,Paid
PAY38718,O21137,Cash,Paid
PAY38719,O24440,Cash,Paid
PAY38720,O29298,Card,Failed
PAY38721,O07062,Cash,Pending
PAY38722,O29328,Cash,Failed
PAY38723,O22558,Transfer,Pending
PAY38724,O12810,Cash,Paid
PAY38725,O13057,Transfer,Pending
PAY38726,O10669,Card,Pending
PAY38727,O11835,Cash,Failed
PAY38728,O17813,Cash,Failed
PAY38729,O23632,Transfer,Paid
PAY38730,O07467,Transfer,Pending
PAY38731,O18549,Card,Paid
PAY38732,O02215,Transfer,Pending
PAY38733,O24269,Cash,Paid
PAY38734,O22134,Card,Pending
PAY38735,O16029,Card,Paid
PAY38736,O21209,Cash,Paid
PAY38737,O09655,Card,Failed
PAY38738,O06047,Cash,Paid
PAY38739,O03835,Transfer,Failed
PAY38740,O04929,Card,Failed
PAY38741,O29835,Card,Pending
PAY38742,O26107,Card,Paid
PAY38743,O23857,Cash,Failed
PAY38744,O24317,Card,Paid
PAY38745,O24272,Cash,Failed
PAY38746,O16779,Transfer,Pending
PAY38747,O15330,Cash,Paid
PAY38748,O16906,Card,Pending
PAY38749,O11008,Cash,Paid
PAY38750,O05435,Transfer,Paid
PAY38751,O13866,Card,Paid
PAY38752,O10317,Card,Failed
PAY38753,O26438,Cash,Pending
PAY38754,O03275,Cash,Paid
PAY38755,O24041,Cash,Pending
PAY38756,O23704,Transfer,Failed
PAY38757,O24017,Cash,Pending
PAY38758,O15669,Transfer,Failed
PAY38759,O05913,Transfer,Pending
PAY38760,O08014,Card,Paid
PAY38761,O23424,Transfer,Paid
PAY38762,O26150,Cash,Paid
PAY38763,O25630,Transfer,Paid
PAY38764,O23279,Card,Failed
PAY38765,O20774,Card,Pending
PAY38766,O19172,Card,Pending
PAY38767,O25319,Cash,Pending
PAY38768,O18902,Transfer,Pending
PAY38769,O10548,Cash,Failed
PAY38770,O25044,Transfer,Paid
PAY38771,O25351,Cash,Paid
PAY38772,O13679,Cash,Failed
PAY38773,O20675,Transfer,Paid
PAY38774,O23629,Cash,Paid
PAY38775,O28633,Transfer,Paid
PAY38776,O27591,Card,Failed
PAY38777,O05502,Transfer,Pending
PAY38778,O17730,Cash,Failed
PAY38779,O26841,Transfer,Pending
PAY38780,O14959,Cash,Failed
PAY38781,O06600,Card,Failed
PAY38782,O14301,Cash,Failed
PAY38783,O10985,Cash,Pending
PAY38784,O08172,Cash,Pending
PAY38785,O13564,Card,Pending
PAY38786,O22970,Card,Paid
PAY38787,O23387,Card,Failed
PAY38788,O10234,Transfer,Failed
PAY38789,O27774,Transfer,Pending
PAY38790,O13265,Cash,Pending
PAY38791,O27100,Transfer,Failed
PAY38792,O17789,Transfer,Failed
PAY38793,O22313,Transfer,Failed
PAY38794,O11688,Transfer,Paid
PAY38795,O16218,Cash,Failed
PAY38796,O25152,Transfer,Paid
PAY38797,O13518,Card,Pending
PAY38798,O07797,Transfer,Pending
PAY38799,O16195,Cash,Paid
PAY38800,O13366,Card,Paid
PAY38801,O11449,Card,Failed
PAY38802,O23212,Card,Failed
PAY38803,O15419,Transfer,Failed
PAY38804,O00568,Transfer,Failed
PAY38805,O04789,Card,Failed
PAY38806,O12378,Cash,Failed
PAY38807,O28131,Transfer,Failed
PAY38808,O01845,Cash,Paid
PAY38809,O18331,Cash,Failed
PAY38810,O03247,Transfer,Pending
PAY38811,O23265,Card,Pending
PAY38812,O18132,Cash,Pending
PAY38813,O21757,Card,Failed
PAY38814,O14414,Transfer,Pending
PAY38815,O24552,Card,Failed
PAY38816,O15577,Card,Failed
PAY38817,O16216,Cash,Pending
PAY38818,O10190,Cash,Pending
PAY38819,O20587,Card,Pending
PAY38820,O09906,Transfer,Paid
PAY38821,O00487,Card,Failed
PAY38822,O13223,Cash,Pending
PAY38823,O16970,Card,Pending
PAY38824,O14845,Cash,Pending
PAY38825,O17926,Transfer,Paid
PAY38826,O18594,Transfer,Failed
PAY38827,O15098,Card,Paid
PAY38828,O28456,Cash,Paid
PAY38829,O05350,Card,Paid
PAY38830,O23280,Cash,Failed
PAY38831,O16278,Card,Paid
PAY38832,O22897,Cash,Paid
PAY38833,O13497,Transfer,Failed
PAY38834,O15896,Cash,Paid
PAY38835,O20151,Transfer,Pending
PAY38836,O18371,Card,Failed
PAY38837,O13350,Card,Failed
PAY38838,O10317,Card,Paid
PAY38839,O04692,Card,Pending
PAY38840,O09065,Cash,Failed
PAY38841,O26702,Transfer,Pending
PAY38842,O18939,Cash,Paid
PAY38843,O00608,Cash,Paid
PAY38844,O08505,Cash,Pending
PAY38845,O15231,Cash,Paid
PAY38846,O09954,Transfer,Paid
PAY38847,O12769,Cash,Failed
PAY38848,O10534,Card,Pending
PAY38849,O24816,Transfer,Failed
