Payment_ID,Order_ID,Payment_Method,Payment_Status
PAY32815,O15583,Card,Pending
PAY32816,O13533,Cash,Pending
PAY32817,O29841,Transfer,Failed
PAY32818,O17691,Card,Failed
PAY32819,O10022,Transfer,Paid
PAY32822,O24582,Transfer,Pending
PAY32823,O07206,Cash,Pending
PAY32824,O27213,Cash,Pending
PAY32825,O19432,Card,Failed
PAY32826,O07951,Transfer,Paid
PAY32827,O17988,Transfer,Pending
PAY32828,O28938,Transfer,Failed
PAY32829,O21003,Transfer,Failed
PAY32830,O12380,Transfer,Failed
PAY32831,O19783,Cash,Paid
PAY32832,O21440,Transfer,Paid
PAY32834,O16534,Cash,Pending
PAY32835,O06396,Cash,Failed
PAY32838,O01412,Cash,Pending
PAY32839,O12881,Card,Pending
PAY32840,O00464,Card,Pending
PAY32841,O03597,Card,Failed
PAY32843,O04078,Cash,Pending
PAY32844,O23457,Card,Failed
PAY32845,O26553,Card,Paid
PAY32847,O17577,Card,Failed
PAY32848,O27272,Card,Paid
PAY32849,O20517,Card,Failed
PAY32850,O13854,Card,Pending
PAY32852,O25012,Card,Failed
PAY32853,O00745,Cash,Paid
PAY32854,O22480,Card,Pending
PAY32855,O26095,Transfer,Paid
PAY32856,O11714,Cash,Pending
PAY32858,O10515,Transfer,Pending
PAY32859,O14373,Card,Failed
PAY32861,O27196,Card,Failed
PAY32862,O14453,Card,Paid
PAY32864,O21435,Cash,Failed
PAY32866,O13527,Cash,Failed
PAY32867,O00744,Cash,Paid
PAY32868,O28804,Cash,Paid
PAY32871,O15701,Transfer,Paid
PAY32874,O29364,Card,Failed
PAY32875,O24081,Cash,Pending
PAY32877,O10794,Cash,Pending
PAY32878,O11590,Transfer,Paid
PAY32879,O23570,Card,Failed
PAY32880,O18688,Cash,Pending
PAY32881,O15300,Cash,Paid
PAY32882,O22084,Card,Failed
PAY32884,O22357,Card,Failed
PAY32885,O01867,Cash,Pending
PAY32886,O02640,Transfer,Failed
PAY32887,O13687,Card,Pending
PAY32888,O05128,Card,Paid
PAY32889,O02526,Cash,Pending
PAY32890,O16415,Transfer,Paid
PAY32892,O26646,Card,Failed
PAY32893,O21279,Transfer,Failed
PAY32896,O14610,Cash,Paid
PAY32897,O28094,Cash,Pending
PAY32899,O24218,Transfer,Paid
PAY32900,O18764,Card,Pending
PAY32901,O17199,Card,Pending
PAY32903,O11810,Cash,Pending
PAY32906,O06580,Cash,Paid
PAY32907,O08103,Cash,Pending
PAY32908,O27754,Cash,Paid
PAY32909,O20161,Card,Failed
PAY32910,O01803,Transfer,Pending
PAY32911,O10654,Transfer,Paid
PAY32912,O01693,Card,Pending
PAY32915,O12599,Transfer,Paid
PAY32916,O23286,Card,Pending
PAY32918,O20378,Cash,Pending
PAY32919,O28040,Transfer,Pending
PAY32921,O01513,Cash,Failed
PAY32922,O27875,Card,Pending
PAY32923,O05972,Card,Pending
PAY32924,O15320,Transfer,Failed
PAY32925,O11565,Transfer,Failed
PAY32926,O23704,Transfer,Pending
PAY32927,O06669,Cash,Failed
PAY32929,O15372,Card,Pending
PAY32930,O13602,Cash,Pending
PAY32931,O02218,Card,Paid
PAY32932,O23880,Card,Paid
PAY32934,O19885,Card,Pending
PAY32935,O19636,Transfer,Pending
PAY32936,O04188,Cash,Failed
PAY32937,O01450,Card,Failed
PAY32938,O06464,Transfer,Pending
PAY32939,O08358,Card,Failed
PAY32943,O29153,Cash,Paid
PAY32944,O02529,Card,Pending
PAY32946,O03801,Cash,Paid
PAY32947,O20570,Card,Failed
PAY32948,O00903,Transfer,Failed
PAY32949,O03286,Cash,Paid
PAY32951,O09077,Transfer,Pending
PAY32952,O26191,Transfer,Failed
PAY32953,O28040,Card,Paid
PAY32954,O10401,Card,Paid
PAY32956,O22211,Transfer,Paid
PAY32957,O22554,Transfer,Paid
PAY32958,O15863,Cash,Failed
PAY32959,O26999,Card,Paid
PAY32961,O04959,Cash,Paid
PAY32962,O09371,Transfer,Paid
PAY32963,O26654,Transfer,Paid
PAY32966,O03642,Card,Failed
PAY32967,O01981,Card,Failed
PAY32968,O05063,Card,Pending
PAY32970,O23376,Cash,Failed
PAY32971,O04721,Transfer,Paid
PAY32972,O00743,Card,Paid
PAY32973,O10756,Cash,Pending
PAY32977,O09122,Cash,Failed
PAY32978,O15183,Card,Paid
PAY32979,O18540,Cash,Paid
PAY32981,O18091,Transfer,Failed
PAY32982,O23126,Transfer,Failed
PAY32983,O16562,Cash,Pending
PAY32984,O14666,Transfer,Failed
PAY32986,O03487,Card,Failed
PAY32987,O19807,Transfer,Paid
PAY32988,O22188,Card,Paid
PAY32989,O00952,Cash,Failed
PAY32997,O00289,Cash,Paid
PAY32998,O28509,Card,Pending
PAY32999,O18836,Transfer,Paid
PAY33000,O11118,Cash,Paid
PAY33001,O10168,Cash,Failed
PAY33002,O13011,Transfer,Paid
PAY33004,O06073,Transfer,Paid
PAY33005,O28233,Transfer,Failed
PAY33006,O26044,Cash,Pending
PAY33011,O18550,Transfer,Pending
PAY33012,O15020,Cash,Pending
PAY33013,O27988,Transfer,Failed
PAY33016,O00648,Card,Failed
PAY33017,O21312,Card,Pending
PAY33018,O15009,Cash,Paid
PAY33020,O24962,Cash,Pending
PAY33021,O22592,Cash,Pending
PAY33022,O27339,Cash,Paid
PAY33023,O10971,Card,Failed
PAY33024,O21653,Card,Paid
PAY33025,O19933,Cash,Paid
PAY33026,O03721,Card,Pending
PAY33027,O20720,Cash,Paid
PAY33028,O09438,Cash,Pending
PAY33029,O24942,Card,Failed
PAY33030,O09726,Cash,Paid
PAY33031,O09183,Transfer,Paid
PAY33032,O15025,Card,Paid
PAY33033,O12298,Card,Paid
PAY33035,O20421,Card,Paid
PAY33036,O15640,Card,Pending
PAY33037,O00157,Transfer,Failed
PAY33038,O09640,Transfer,Pending
PAY33040,O07868,Transfer,Paid
PAY33041,O04581,Transfer,Failed
PAY33042,O25134,Transfer,Pending
PAY33043,O17858,Card,Paid
PAY33044,O17157,Cash,Failed
PAY33045,O23033,Card,Paid
PAY33046,O27941,Cash,Failed
PAY33047,O25632,Cash,Paid
PAY33049,O05680,Card,Paid
PAY33050,O00118,Transfer,Paid
PAY33051,O05332,Cash,Pending
PAY33053,O12897,Transfer,Paid
PAY33054,O13838,Transfer,Failed
PAY33055,O04925,Card,Paid
PAY33058,O20960,Cash,Pending
PAY33059,O15129,Cash,Failed
PAY33060,O02572,Card,Paid
PAY33064,O08681,Card,Failed
PAY33065,O26998,Cash,Paid
PAY33066,O22245,Card,Failed
PAY33067,O17881,Cash,Paid
PAY33069,O19375,Cash,Failed
PAY33072,O06085,Card,Failed
PAY33073,O24960,Transfer,Pending
PAY33074,O26468,Cash,Pending
PAY33075,O02303,Transfer,Pending
PAY33076,O03034,Transfer,Pending
PAY33077,O06878,Transfer,Pending
PAY33078,O17361,Transfer,Failed
PAY33079,O03677,Cash,Paid
PAY33080,O03320,Transfer,Failed
PAY33083,O27124,Card,Failed
PAY33084,O29907,Cash,Failed
PAY33085,O13653,Card,Failed
PAY33086,O11101,Transfer,Pending
PAY33087,O15787,Card,Pending
PAY33088,O12455,Cash,Pending
PAY33089,O14622,Card,Paid
PAY33090,O29121,Card,Pending
PAY33091,O20388,Card,Paid
PAY33092,O08432,Cash,Failed
PAY33095,O10081,Cash,Paid
PAY33097,O08803,Cash,Pending
PAY33100,O21060,Card,Failed
PAY33101,O29179,Transfer,Pending
PAY33102,O23173,Card,Paid
PAY33103,O20766,Transfer,Paid
PAY33104,O01338,Cash,Paid
PAY33107,O26481,Cash,Pending
PAY33108,O26571,Cash,Paid
PAY33109,O28308,Card,Failed
PAY33110,O05122,Card,Failed
PAY33112,O09589,Transfer,Failed
PAY33113,O13474,Transfer,Pending
PAY33115,O16311,Transfer,Failed
PAY33117,O10510,Card,Pending
PAY33118,O10550,Transfer,Paid
PAY33119,O05721,Transfer,Pending
PAY33123,O18782,Transfer,Pending
PAY33124,O26272,Card,Failed
PAY33127,O04802,Transfer,Pending
PAY33128,O14069,Cash,Paid
PAY33130,O17450,Transfer,Pending
PAY33132,O21220,Transfer,Pending
PAY33133,O12843,Cash,Paid
PAY33134,O15787,Transfer,Pending
PAY33135,O01117,Cash,Pending
PAY33137,O07818,Transfer,Paid
PAY33138,O29852,Cash,Paid
PAY33139,O09747,Card,Failed
PAY33140,O26150,Transfer,Pending
PAY33141,O10473,Transfer,Failed
PAY33142,O07668,Cash,Pending
PAY33144,O05478,Transfer,Failed
PAY33145,O11767,Cash,Pending
PAY33147,O13974,Transfer,Failed
PAY33148,O27083,Card,Pending
PAY33149,O11170,Transfer,Pending
PAY33150,O27762,Transfer,Pending
PAY33151,O14574,Cash,Paid
PAY33152,O16515,Transfer,Failed
PAY33153,O17653,Transfer,Failed
PAY33157,O01845,Transfer,Failed
PAY33158,O23173,Card,Pending
PAY33160,O27882,Transfer,Pending
PAY33161,O13870,Cash,Failed
PAY33162,O13191,Cash,Paid
PAY33163,O12953,Card,Paid
PAY33164,O07658,Transfer,Pending
PAY33165,O01575,Card,Paid
PAY33166,O17528,Cash,Failed
PAY33169,O29682,Cash,Failed
PAY33170,O21031,Transfer,Failed
PAY33171,O20724,Transfer,Paid
PAY33172,O25976,Card,Failed
PAY33173,O08867,Cash,Pending
PAY33174,O21672,Cash,Pending
PAY33175,O21174,Cash,Failed
PAY33176,O20693,Cash,Failed
PAY33177,O02547,Cash,Pending
PAY33178,O13838,Transfer,Failed
PAY33179,O22595,Transfer,Paid
PAY33180,O25492,Cash,Failed
PAY33181,O07815,Transfer,Pending
PAY33182,O11921,Card,Failed
PAY33184,O21863,Cash,Paid
PAY33185,O17801,Card,Failed
PAY33186,O12561,Card,Failed
PAY33187,O08992,Card,Pending
PAY33189,O03330,Transfer,Pending
PAY33190,O18888,Transfer,Paid
PAY33191,O07914,Transfer,Failed
PAY33194,O09435,Transfer,Paid
PAY33195,O25424,Card,Paid
PAY33196,O18280,Card,Paid
PAY33197,O04827,Transfer,Paid
PAY33198,O22537,Transfer,Pending
PAY33200,O29815,Transfer,Paid
PAY33202,O07477,Cash,Paid
PAY33203,O10544,Transfer,Pending
PAY33204,O00397,Transfer,Failed
PAY33205,O22065,Cash,Failed
PAY33206,O01052,Transfer,Failed
PAY33207,O23334,Cash,Paid
PAY33208,O10352,Cash,Failed
PAY33210,O07892,Card,Paid
PAY33211,O16855,Transfer,Failed
PAY33214,O26372,Card,Paid
PAY33215,O20493,Card,Pending
PAY33217,O11297,Cash,Pending
PAY33218,O07676,Card,Failed
PAY33219,O10325,Transfer,Failed
PAY33221,O03663,Transfer,Paid
PAY33223,O05375,Cash,Paid
PAY33226,O11488,Cash,Failed
PAY33227,O08550,Cash,Pending
PAY33228,O26022,Cash,Failed
PAY33230,O07338,Cash,Pending
PAY33231,O22065,Transfer,Pending
PAY33232,O08612,Cash,Failed
PAY33233,O01658,Card,Paid
PAY33234,O23740,Transfer,Pending
PAY33235,O03718,Cash,Failed
PAY33236,O27066,Transfer,Pending
PAY33237,O13947,Cash,Paid
PAY33238,O26238,Cash,Failed
PAY33240,O12985,Transfer,Failed
PAY33241,O18580,Transfer,Pending
PAY33243,O04595,Card,Failed
PAY33246,O21317,Transfer,Pending
PAY33249,O20886,Cash,Failed
PAY33250,O28630,Card,Failed
PAY33251,O24462,Cash,Pending
PAY33252,O23082,Cash,Paid
PAY33253,O28190,Card,Paid
PAY33254,O18615,Transfer,Paid
PAY33255,O12571,Cash,Failed
PAY33256,O25300,Transfer,Paid
PAY33257,O05830,Cash,Failed
PAY33259,O21462,Cash,Failed
PAY33262,O15200,Transfer,Paid
PAY33263,O27116,Transfer,Failed
PAY33264,O17073,Transfer,Pending
PAY33265,O24631,Transfer,Pending
PAY33266,O13827,Cash,Paid
PAY33269,O05628,Transfer,Failed
PAY33270,O10022,Card,Paid
PAY33272,O19092,Cash,Paid
PAY33273,O04908,Card,Paid
PAY33276,O22659,Card,Paid
PAY33277,O22759,Cash,Pending
PAY33278,O09797,Transfer,Pending
PAY33279,O12652,Transfer,Paid
PAY33281,O01442,Cash,Pending
PAY33282,O16916,Cash,Pending
PAY33283,O20736,Cash,Pending
PAY33284,O21207,Transfer,Paid
PAY33285,O16559,Card,Paid
PAY33286,O22783,Card,Pending
PAY33287,O01233,Transfer,Failed
PAY33288,O13173,Transfer,Pending
PAY33290,O29525,Card,Pending
PAY33291,O12150,Transfer,Failed
PAY33292,O17545,Cash,Paid
PAY33293,O14092,Transfer,Pending
PAY33295,O03903,Cash,Pending
PAY33296,O02363,Cash,Pending
PAY33298,O16725,Cash,Failed
PAY33299,O28388,Card,Paid
PAY33301,O13065,Cash,Paid
PAY33304,O06276,Card,Paid
PAY33305,O04511,Card,Failed
PAY33306,O08224,Cash,Pending
PAY33307,O19781,Cash,Pending
PAY33308,O10313,Card,Paid
PAY33311,O17999,Card,Failed
PAY33312,O20914,Cash,Pending
PAY33313,O04296,Transfer,Pending
PAY33314,O13185,Card,Failed
PAY33315,O05976,Card,Failed
PAY33316,O01089,Cash,Failed
PAY33317,O03206,Cash,Paid
PAY33318,O21481,Card,Paid
PAY33319,O04113,Card,Pending
PAY33320,O07098,Transfer,Pending
PAY33321,O03203,Cash,Failed
PAY33323,O23255,Transfer,Failed
PAY33325,O01081,Card,Failed
PAY33326,O06883,Card,Paid
PAY33327,O26798,Transfer,Failed
PAY33328,O15126,Card,Paid
PAY33329,O25420,Transfer,Failed
PAY33331,O10290,Transfer,Paid
PAY33332,O27718,Card,Paid
PAY33333,O25056,Cash,Paid
PAY33334,O07445,Transfer,Pending
PAY33335,O19843,Transfer,Paid
PAY33336,O21733,Card,Failed
PAY33338,O17119,Cash,Failed
PAY33340,O17340,Cash,Paid
PAY33341,O28314,Transfer,Failed
PAY33342,O19400,Transfer,Paid
PAY33344,O20937,Cash,Pending
PAY33346,O04833,Card,Failed
PAY33347,O03388,Card,Pending
PAY33348,O02812,Card,Pending
PAY33349,O07668,Card,Pending
PAY33350,O28922,Transfer,Failed
PAY33351,O27442,Transfer,Failed
PAY33352,O12919,Cash,Paid
PAY33353,O05949,Transfer,Failed
PAY33354,O26844,Cash,Paid
PAY33356,O03456,Cash,Paid
PAY33357,O28772,Card,Failed
PAY33358,O08015,Cash,Pending
PAY33361,O23761,Cash,Pending
PAY33362,O05979,Cash,Failed
PAY33364,O24610,Cash,Pending
PAY33365,O27478,Transfer,Paid
PAY33367,O28130,Cash,Failed
PAY33368,O05589,Cash,Paid
PAY33370,O09958,Transfer,Paid
PAY33371,O09996,Transfer,Paid
PAY33372,O07317,Cash,Pending
PAY33373,O28154,Transfer,Paid
PAY33374,O05121,Cash,Paid
PAY33375,O21200,Cash,Failed
PAY33376,O17371,Transfer,Paid
PAY33377,O17333,Cash,Paid
PAY33379,O22113,Cash,Paid
PAY33380,O29737,Card,Failed
PAY33382,O18235,Transfer,Failed
PAY33384,O17711,Transfer,Paid
PAY33387,O15760,Transfer,Pending
PAY33389,O05575,Transfer,Failed
PAY33391,O09713,Transfer,Pending
PAY33392,O03866,Transfer,Failed
PAY33393,O21825,Transfer,Failed
PAY33394,O21689,Transfer,Paid
PAY33395,O20337,Card,Pending
PAY33396,O08292,Transfer,Pending
PAY33397,O06473,Transfer,Failed
PAY33399,O05320,Card,Paid
PAY33400,O07386,Card,Pending
PAY33401,O16025,Cash,Pending
PAY33404,O20914,Cash,Failed
PAY33406,O23721,Cash,Paid
PAY33407,O23665,Cash,Paid
PAY33408,O23603,Transfer,Failed
PAY33409,O12137,Card,Failed
PAY33410,O18077,Transfer,Failed
PAY33411,O25859,Transfer,Pending
PAY33412,O00877,Card,Failed
PAY33413,O20397,Card,Failed
PAY33414,O03339,Cash,Paid
PAY33415,O00017,Cash,Pending
PAY33417,O14960,Transfer,Failed
PAY33419,O10458,Transfer,Pending
PAY33420,O00724,Card,Failed
PAY33422,O05826,Card,Failed
PAY33423,O25607,Transfer,Paid
PAY33425,O24477,Transfer,Failed
PAY33427,O21380,Cash,Paid
PAY33428,O13378,Cash,Paid
PAY33429,O29143,Transfer,Failed
PAY33430,O19058,Cash,Paid
PAY33431,O09299,Transfer,Pending
PAY33432,O28795,Transfer,Paid
PAY33434,O01096,Transfer,Failed
PAY33435,O19379,Card,Pending
PAY33436,O21531,Card,Paid
PAY33438,O15505,Cash,Paid
PAY33440,O26698,Transfer,Failed
PAY33442,O18220,Card,Pending
PAY33443,O10275,Transfer,Pending
PAY33444,O28757,Transfer,Pending
PAY33445,O27409,Card,Paid
PAY33446,O16516,Transfer,Paid
PAY33447,O03936,Cash,Paid
PAY33448,O22121,Transfer,Paid
PAY33449,O04843,Card,Paid
PAY33451,O22770,Cash,Pending
PAY33453,O27971,Card,Failed
PAY33455,O04505,Cash,Paid
PAY33456,O29695,Cash,Pending
PAY33458,O12197,Card,Paid
PAY33460,O16867,Cash,Pending
PAY33461,O04587,Transfer,Failed
PAY33463,O26999,Card,Paid
PAY33464,O04426,Cash,Failed
PAY33465,O21288,Card,Failed
PAY33468,O27172,Transfer,Paid
PAY33469,O21685,Transfer,Pending
PAY33472,O10790,Cash,Failed
PAY33473,O22410,Card,Pending
PAY33474,O27709,Transfer,Pending
PAY33475,O26292,Cash,Failed
PAY33477,O01664,Transfer,Paid
PAY33478,O14411,Card,Pending
PAY33479,O16791,Cash,Failed
PAY33480,O26075,Card,Paid
PAY33481,O10929,Card,Pending
PAY33482,O21990,Transfer,Pending
PAY33483,O00926,Cash,Failed
PAY33484,O06470,Transfer,Failed
PAY33485,O11834,Card,Paid
PAY33486,O19854,Transfer,Paid
PAY33489,O00359,Cash,Failed
PAY33490,O28248,Cash,Failed
PAY33491,O17955,Transfer,Pending
PAY33492,O08685,Cash,Pending
PAY33496,O29964,Cash,Pending
PAY33500,O05983,Transfer,Paid
PAY33501,O10486,Card,Paid
PAY33502,O08794,Cash,Failed
PAY33503,O02886,Cash,Failed
PAY33504,O21440,Transfer,Pending
PAY33505,O07658,Cash,Pending
PAY33506,O17990,Transfer,Paid
PAY33507,O10590,Cash,Pending
PAY33508,O28973,Cash,Failed
PAY33510,O06447,Transfer,Pending
PAY33511,O14069,Transfer,Failed
PAY33512,O07446,Transfer,Paid
PAY33513,O14422,Card,Pending
PAY33515,O13277,Transfer,Failed
PAY33517,O12096,Transfer,Pending
PAY33518,O17205,Card,Paid
PAY33519,O10683,Cash,Paid
PAY33520,O29814,Transfer,Pending
PAY33521,O06416,Transfer,Pending
PAY33522,O04781,Cash,Failed
PAY33523,O28987,Card,Failed
PAY33524,O20381,Cash,Paid
PAY33525,O01044,Transfer,Paid
PAY33527,O08330,Card,Paid
PAY33528,O29984,Transfer,Pending
PAY33529,O11643,Transfer,Paid
PAY33531,O27005,Transfer,Failed
PAY33532,O11849,Transfer,Paid
PAY33533,O23167,Cash,Failed
PAY33534,O04412,Card,Paid
PAY33535,O03743,Card,Pending
PAY33536,O25521,Cash,Pending
PAY33537,O01071,Cash,Paid
PAY33538,O12083,Cash,Pending
PAY33539,O17198,Cash,Failed
PAY33540,O15528,Transfer,Failed
PAY33543,O06192,Card,Paid
PAY33544,O16928,Card,Failed
PAY33545,O20806,Card,Failed
PAY33547,O10114,Transfer,Pending
PAY33548,O27606,Transfer,Failed
PAY33551,O00849,Card,Pending
PAY33552,O28835,Transfer,Failed
PAY33553,O21746,Card,Pending
PAY33554,O09094,Card,Paid
PAY33555,O21522,Cash,Paid
PAY33557,O06596,Card,Failed
PAY33558,O11545,Transfer,Paid
PAY33560,O13004,Cash,Paid
PAY33562,O25944,Transfer,Failed
PAY33563,O01119,Transfer,Pending
PAY33564,O23038,Cash,Pending
PAY33565,O28532,Transfer,Failed
PAY33566,O18608,Cash,Failed
PAY33567,O01658,Transfer,Pending
PAY33568,O10833,Cash,Paid
PAY33569,O15405,Card,Failed
PAY33570,O26472,Card,Pending
PAY33571,O27683,Card,Failed
PAY33572,O03977,Card,Paid
PAY33573,O06185,Cash,Paid
PAY33574,O17824,Transfer,Failed
PAY33575,O21467,Card,Paid
PAY33577,O22700,Cash,Pending
PAY33578,O22179,Card,Paid
PAY33579,O02403,Transfer,Pending
PAY33581,O19433,Transfer,Pending
PAY33582,O20515,Cash,Failed
PAY33583,O14347,Cash,Paid
PAY33584,O05352,Transfer,Paid
PAY33585,O15094,Transfer,Failed
PAY33587,O16434,Card,Pending
PAY33588,O00707,Cash,Paid
PAY33589,O27568,Card,Paid
PAY33591,O06081,Cash,Paid
PAY33593,O25733,Transfer,Failed
PAY33594,O13227,Transfer,Paid
PAY33595,O23531,Cash,Failed
PAY33596,O27447,Card,Paid
PAY33598,O05155,Cash,Pending
PAY33599,O26046,Transfer,Pending
PAY33601,O29084,Cash,Paid
PAY33602,O05925,Cash,Failed
PAY33604,O21816,Cash,Failed
PAY33606,O21804,Transfer,Paid
PAY33609,O20462,Card,Paid
PAY33610,O07837,Cash,Paid
PAY33611,O01579,Card,Paid
PAY33612,O09978,Card,Pending
PAY33615,O21593,Cash,Pending
PAY33616,O06362,Transfer,Failed
PAY33617,O27265,Transfer,Pending
PAY33618,O16308,Transfer,Paid
PAY33619,O19486,Cash,Failed
PAY33620,O02209,Card,Paid
PAY33621,O16531,Cash,Failed
PAY33622,O12206,Cash,Pending
PAY33623,O10556,Transfer,Failed
PAY33624,O03604,Cash,Failed
PAY33625,O12227,Cash,Pending
PAY33627,O16760,Cash,Paid
PAY33628,O07098,Card,Paid
PAY33630,O05974,Card,Pending
PAY33632,O02609,Transfer,Failed
PAY33634,O00587,Transfer,Paid
PAY33636,O10578,Transfer,Pending
PAY33637,O14747,Card,Paid
PAY33638,O18774,Transfer,Pending
PAY33639,O25117,Cash,Paid
PAY33641,O15558,Cash,Pending
PAY33642,O26968,Transfer,Pending
PAY33643,O14649,Transfer,Failed
PAY33644,O29709,Transfer,Pending
PAY33645,O28915,Cash,Paid
PAY33646,O05861,Transfer,Failed
PAY33647,O23391,Transfer,Pending
PAY33649,O07059,Transfer,Failed
PAY33650,O18452,Cash,Pending
PAY33651,O05684,Card,Failed
PAY33653,O17816,Cash,Pending
PAY33654,O17188,Card,Paid
PAY33656,O23096,Card,Paid
PAY33657,O03717,Card,Pending
PAY33658,O24079,Transfer,Paid
PAY33660,O13870,Transfer,Paid
PAY33661,O24169,Transfer,Failed
PAY33665,O16653,Card,Paid
PAY33668,O26798,Transfer,Failed
PAY33669,O06771,Card,Failed
PAY33670,O01794,Card,Failed
PAY33671,O11922,Cash,Pending
PAY33673,O28190,Transfer,Paid
PAY33674,O08261,Cash,Failed
PAY33675,O15980,Card,Failed
PAY33676,O05909,Transfer,Failed
PAY33677,O26740,Transfer,Failed
PAY33678,O09829,Transfer,Failed
PAY33679,O27532,Card,Paid
PAY33681,O16956,Card,Failed
PAY33682,O26082,Transfer,Failed
PAY33683,O03261,Cash,Paid
PAY33684,O22178,Cash,Pending
PAY33686,O02788,Cash,Pending
PAY33687,O09412,Card,Pending
PAY33688,O13241,Transfer,Paid
PAY33690,O19363,Card,Pending
PAY33691,O10190,Transfer,Failed
PAY33692,O04319,Card,Failed
PAY33693,O10067,Card,Pending
PAY33694,O11106,Cash,Paid
PAY33695,O28080,Cash,Paid
PAY33696,O03911,Cash,Paid
PAY33698,O14738,Transfer,Pending
PAY33699,O20741,Card,Pending
PAY33701,O13149,Card,Paid
PAY33702,O03877,Cash,Failed
PAY33703,O19944,Transfer,Paid
PAY33704,O08175,Card,Failed
PAY33705,O16011,Transfer,Failed
PAY33707,O00185,Transfer,Paid
PAY33708,O19210,Transfer,Paid
PAY33709,O21901,Cash,Paid
PAY33710,O23074,Cash,Paid
PAY33711,O02681,Card,Paid
PAY33712,O00231,Cash,Failed
PAY33713,O10651,Cash,Paid
PAY33715,O14750,Transfer,Failed
PAY33717,O25751,Card,Pending
PAY33718,O21220,Card,Failed
PAY33719,O24468,Cash,Paid
PAY33720,O18983,Transfer,Paid
PAY33722,O02709,Transfer,Paid
PAY33723,O20201,Card,Failed
PAY33725,O13223,Transfer,Pending
PAY33726,O17935,Cash,Pending
PAY33727,O08340,Transfer,Pending
PAY33728,O06998,Card,Pending
PAY33729,O18997,Cash,Paid
PAY33731,O19233,Cash,Failed
PAY33735,O21592,Cash,Paid
PAY33736,O28634,Card,Paid
PAY33737,O00540,Cash,Pending
PAY33739,O26399,Transfer,Failed
PAY33741,O26543,Card,Paid
PAY33742,O03044,Card,Failed
PAY33743,O17416,Card,Paid
PAY33744,O26736,Transfer,Failed
PAY33745,O17885,Card,Paid
PAY33746,O24987,Card,Paid
PAY33748,O06879,Card,Paid
PAY33749,O28194,Card,Paid
PAY33751,O11622,Cash,Paid
PAY33752,O06716,Transfer,Pending
PAY33753,O27332,Transfer,Pending
PAY33754,O17778,Transfer,Paid
PAY33755,O17980,Card,Paid
PAY33756,O22697,Card,Paid
PAY33759,O20587,Cash,Paid
PAY33760,O24255,Cash,Paid
PAY33761,O02701,Transfer,Failed
PAY33763,O09250,Card,Failed
PAY33764,O27786,Transfer,Paid
PAY33767,O22781,Transfer,Pending
PAY33768,O03249,Cash,Pending
PAY33769,O18888,Transfer,Failed
PAY33770,O25479,Card,Pending
PAY33771,O05332,Card,Paid
PAY33774,O20232,Transfer,Pending
PAY33777,O10937,Transfer,Pending
PAY33778,O02989,Card,Pending
PAY33779,O18125,Card,Pending
PAY33780,O05786,Card,Paid
PAY33781,O20739,Transfer,Failed
PAY33783,O04419,Card,Pending
PAY33784,O08948,Card,Failed
PAY33785,O13832,Card,Paid
PAY33787,O12287,Transfer,Failed
PAY33791,O05941,Cash,Failed
PAY33793,O14836,Card,Paid
PAY33795,O22852,Transfer,Pending
PAY33796,O17886,Cash,Paid
PAY33797,O23721,Cash,Pending
PAY33798,O12605,Card,Failed
PAY33799,O27684,Transfer,Pending
PAY33800,O07676,Transfer,Failed
PAY33801,O05831,Card,Paid
PAY33802,O13553,Card,Failed
PAY33803,O06449,Cash,Failed
PAY33804,O13960,Cash,Paid
PAY33806,O01571,Card,Failed
PAY33809,O26399,Cash,Pending
PAY33810,O05391,Transfer,Paid
PAY33812,O00228,Card,Paid
PAY33813,O06659,Transfer,Failed
PAY33814,O26646,Transfer,Paid
PAY33815,O10160,Card,Pending
PAY33817,O09809,Card,Pending
PAY33818,O27355,Transfer,Failed
PAY33819,O15973,Cash,Pending
PAY33820,O18854,Card,Paid
PAY33821,O13187,Cash,Failed
PAY33822,O06224,Card,Paid
PAY33823,O08406,Cash,Pending
PAY33824,O23068,Card,Pending
PAY33825,O21892,Cash,Pending
PAY33826,O06309,Transfer,Paid
PAY33829,O25944,Cash,Paid
PAY33833,O16552,Card,Pending
PAY33835,O06048,Transfer,Paid
PAY33836,O00036,Card,Paid
PAY33837,O19584,Card,Paid
PAY33838,O01324,Cash,Paid
PAY33839,O05932,Cash,Failed
PAY33842,O28269,Cash,Paid
PAY33843,O27216,Transfer,Pending
PAY33844,O06066,Transfer,Failed
PAY33846,O24525,Card,Pending
PAY33847,O01789,Transfer,Pending
PAY33849,O17682,Cash,Failed
PAY33851,O01924,Cash,Failed
PAY33852,O15136,Cash,Paid
PAY33854,O01979,Transfer,Paid
PAY33855,O06229,Card,Pending
PAY33856,O14298,Card,Paid
PAY33858,O08985,Card,Paid
PAY33859,O12697,Transfer,Failed
PAY33860,O04419,Cash,Pending
PAY33861,O08664,Card,Pending
PAY33862,O10721,Card,Failed
PAY33863,O27806,Card,Failed
PAY33864,O14687,Transfer,Paid
PAY33865,O19435,Cash,Pending
PAY33866,O23710,Transfer,Paid
PAY33869,O03236,Transfer,Paid
PAY33870,O01839,Transfer,Pending
PAY33871,O12838,Cash,Failed
PAY33872,O14923,Card,Failed
PAY33873,O13056,Card,Failed
PAY33874,O13531,Transfer,Failed
PAY33875,O20396,Cash,Paid
